,location,total_sqft,bath,price,bhk
7412,Whitefield,1256.0,2.0,73.0,2
7415,Whitefield,1300.0,2.0,78.0,2
7416,Whitefield,1570.0,3.0,88.0,3
7417,Whitefield,1216.0,2.0,84.03,2
7419,Whitefield,1216.0,2.0,72.5,2
7421,Whitefield,2025.0,4.0,115.0,3
7422,Whitefield,1346.0,2.0,100.0,3
7426,Whitefield,2990.0,3.0,198.0,4
7429,Whitefield,1720.0,3.0,98.97,3
7430,Whitefield,1600.0,3.0,95.0,3
7431,Whitefield,1655.0,3.0,108.0,3
7432,Whitefield,1740.0,3.0,95.0,3
7434,Whitefield,1350.0,2.0,88.0,2
7436,Whitefield,1216.0,2.0,80.0,2
7437,Whitefield,2900.0,4.0,225.0,4
7438,Whitefield,1340.0,2.0,101.0,2
7440,Whitefield,1500.0,3.0,78.57,3
7441,Whitefield,1626.0,3.0,85.0,3
7443,Whitefield,1100.0,2.0,65.0,2
7445,Whitefield,1270.0,2.0,65.0,3
7446,Whitefield,3117.0,3.0,261.0,3
7447,Whitefield,1216.0,2.0,73.0,2
7449,Whitefield,3150.0,3.0,290.0,3
7451,Whitefield,2956.0,5.0,234.0,4
7455,Whitefield,2247.0,3.0,145.0,3
7456,Whitefield,3940.0,5.0,265.0,4
7458,Whitefield,1160.0,2.0,67.0,2
7460,Whitefield,1180.0,2.0,77.0,2
7461,Whitefield,2140.0,3.0,139.0,3
7462,Whitefield,1314.0,2.0,84.0,2
7469,Whitefield,1431.0,3.0,85.0,3
7470,Whitefield,524.0,1.0,29.0,1
7471,Whitefield,2830.0,4.0,161.0,4
7472,Whitefield,2135.0,3.0,149.0,4
7474,Whitefield,3075.0,2.0,188.0,4
7475,Whitefield,1760.0,3.0,160.0,3
7476,Whitefield,1655.0,3.0,110.0,3
7477,Whitefield,840.0,1.0,57.0,1
7478,Whitefield,1725.0,3.0,106.0,3
7481,Whitefield,516.0,1.0,39.0,1
7483,Whitefield,6000.0,4.0,410.0,4
7484,Whitefield,1639.0,3.0,107.0,3
7485,Whitefield,1820.0,3.0,113.0,3
7487,Whitefield,3565.0,4.0,218.0,4
7488,Whitefield,3410.0,5.0,253.0,4
7491,Whitefield,4500.0,4.0,330.0,4
7492,Whitefield,1250.0,2.0,85.0,2
7494,Whitefield,1277.0,2.0,77.0,2
7495,Whitefield,1820.0,3.0,140.0,3
7496,Whitefield,3453.0,4.0,247.0,4
7502,Whitefield,2280.0,4.0,125.0,3
7503,Whitefield,2882.0,5.0,200.0,4
7505,Whitefield,1639.5,3.0,92.63,3
7508,Whitefield,1190.0,2.0,70.0,2
7510,Whitefield,1270.0,2.0,94.0,2
7511,Whitefield,1220.0,2.0,89.0,2
7514,Whitefield,3758.0,3.0,300.0,3
7519,Whitefield,1216.0,2.0,72.0,2
7521,Whitefield,5400.0,5.0,475.0,4
7522,Whitefield,1396.0,3.0,74.0,3
7531,Whitefield,1615.0,3.0,96.9,3
7537,Whitefield,1200.0,2.0,70.0,2
7540,Whitefield,1216.0,2.0,75.0,2
7542,Whitefield,2321.0,4.0,157.0,3
7543,Whitefield,1224.0,2.0,75.0,2
7544,Whitefield,1655.0,3.0,113.0,3
7546,Whitefield,4144.0,5.0,331.0,5
7549,Whitefield,1200.0,3.0,67.75,3
7550,Whitefield,2444.0,4.0,145.0,4
7551,Whitefield,1270.0,2.0,110.0,2
7552,Whitefield,1660.0,3.0,110.0,3
7553,Whitefield,1270.0,2.0,105.0,2
7555,Whitefield,1173.0,2.0,78.2,2
7556,Whitefield,1362.0,2.0,85.0,2
7558,Whitefield,1457.0,2.0,105.0,3
7559,Whitefield,1720.0,3.0,128.0,3
7563,Whitefield,1564.0,3.0,103.0,3
7567,Whitefield,1639.0,3.0,107.0,3
7568,Whitefield,1760.0,3.0,139.0,3
7569,Whitefield,613.0,1.0,48.0,1
7570,Whitefield,1730.0,3.0,125.0,3
7572,Whitefield,877.0,1.0,59.0,1
7576,Yelachenahalli,1464.0,2.0,105.0,3
7577,Yelachenahalli,2400.0,1.0,150.0,2
7578,Yelachenahalli,1700.0,3.0,130.0,3
7579,Yelachenahalli,1130.0,2.0,40.0,2
7580,Yelachenahalli,1080.0,2.0,55.0,2
7581,Yelachenahalli,1400.0,2.0,78.0,2
7582,Yelachenahalli,1080.0,2.0,38.0,2
7583,Yelachenahalli,1330.0,3.0,73.5,3
7584,Yelachenahalli,800.0,1.0,30.0,2
7585,Yelachenahalli,1100.0,2.0,60.0,2
7586,Yelachenahalli,1365.0,2.0,72.0,3
7587,Yelachenahalli,1103.0,2.0,55.0,2
7588,Yelachenahalli,1000.0,2.0,50.0,2
7590,Yelahanka,1326.0,2.0,78.0,2
7597,Yelahanka,1705.0,3.0,95.0,3
7598,Yelahanka,1234.0,2.0,80.0,2
7599,Yelahanka,1315.0,2.0,85.0,2
7600,Yelahanka,1170.0,2.0,62.5,2
7602,Yelahanka,697.0,1.0,45.0,1
7605,Yelahanka,2195.0,4.0,127.0,3
7607,Yelahanka,1614.0,3.0,95.0,3
7609,Yelahanka,628.0,1.0,24.0,1
7612,Yelahanka,654.0,1.0,38.4,1
7620,Yelahanka,1825.0,3.0,105.0,3
7621,Yelahanka,1603.0,3.0,96.0,3
7622,Yelahanka,1304.0,2.0,79.0,2
7628,Yelahanka,1517.0,3.0,76.3,3
7631,Yelahanka,1327.0,2.0,85.0,2
7634,Yelahanka,1566.0,3.0,97.0,3
7636,Yelahanka,1270.0,2.0,78.0,2
7637,Yelahanka,1400.0,2.0,80.54,3
7639,Yelahanka,1322.0,2.0,86.0,2
7640,Yelahanka,1100.0,2.0,70.0,2
7641,Yelahanka,1200.0,2.0,70.0,2
7643,Yelahanka,4000.0,5.0,220.0,5
7644,Yelahanka,2675.0,4.0,140.0,4
7646,Yelahanka,654.0,1.0,37.0,1
7647,Yelahanka,1465.0,3.0,80.01,3
7651,Yelahanka,1692.0,3.0,83.0,3
7656,Yelahanka,2145.0,3.0,125.0,3
7658,Yelahanka,1322.0,2.0,75.0,2
7661,Yelahanka,602.0,1.0,26.0,1
7662,Yelahanka,1100.0,2.0,60.0,2
7663,Yelahanka,1614.0,2.0,100.0,3
7664,Yelahanka,1890.0,3.0,108.0,3
7665,Yelahanka,1556.0,3.0,86.0,3
7666,Yelahanka,1610.0,4.0,85.0,3
7672,Yelahanka,1859.0,3.0,108.0,3
7674,Yelahanka,1322.0,2.0,80.0,2
7677,Yelahanka,2600.0,4.0,175.0,4
7678,Yelahanka,1305.0,2.0,78.0,2
7680,Yelahanka,1711.0,3.0,85.61,3
7681,Yelahanka,1315.0,2.0,75.0,2
7682,Yelahanka,3600.0,6.0,200.0,6
7684,Yelahanka,1614.0,3.0,95.0,3
7685,Yelahanka,1650.0,3.0,105.0,3
7690,Yelahanka,3990.0,4.0,260.0,4
7691,Yelahanka,1620.0,3.0,90.0,3
7692,Yelahanka,654.0,1.0,36.25,1
7693,Yelahanka,1614.0,3.0,93.0,3
7694,Yelahanka,694.0,1.0,30.84,1
7695,Yelahanka,1115.0,2.0,60.0,2
7696,Yelahanka,2317.0,4.0,140.0,3
7697,Yelahanka,1653.0,3.0,93.0,3
7698,Yelahanka,654.0,1.0,38.0,1
7700,Yelahanka,1445.0,2.0,82.0,2
7702,Yelahanka,602.0,1.0,38.0,1
7703,Yelahanka,697.0,1.0,35.0,1
7705,Yelahanka,682.0,1.0,36.23,1
7707,Yelahanka,1560.0,2.0,98.0,3
7708,Yelahanka,1780.0,3.0,107.0,3
7709,Yelahanka,1342.0,2.0,75.0,3
7710,Yelahanka,1823.0,3.0,103.0,3
7711,Yelahanka,1792.0,3.0,104.0,3
7712,Yelahanka,1304.0,2.0,69.97,2
7715,Yelahanka,1300.0,2.0,69.23,2
7716,Yelahanka,1705.0,3.0,91.0,3
7718,Yelahanka,1835.0,3.0,108.0,3
7719,Yelahanka,1847.0,3.0,92.0,3
7721,Yelahanka,1890.0,3.0,109.0,3
7722,Yelahanka,700.0,1.0,38.0,1
7723,Yelahanka,1491.0,3.0,85.0,3
7724,Yelahanka,2088.0,5.0,110.0,4
7727,Yelahanka,3019.0,6.0,190.0,4
7729,Yelahanka,1600.0,3.0,100.0,3
7733,Yelahanka,1705.0,3.0,85.0,3
7734,Yelahanka,1350.0,2.0,85.0,3
7735,Yelahanka,1633.0,3.0,110.0,3
7736,Yelahanka,827.5,1.0,42.535,1
7738,Yelahanka,1355.0,2.0,75.0,3
7741,Yelahanka,1104.0,2.0,58.0,2
7743,Yelahanka,1175.0,2.0,67.77,2
7744,Yelahanka,1322.0,2.0,77.9,2
7745,Yelahanka,602.0,1.0,33.0,1
7746,Yelahanka,1315.0,2.0,77.0,2
7749,Yelahanka,567.0,1.0,25.0,1
7751,Yelahanka,602.0,2.0,30.0,1
7753,Yelahanka,1234.0,2.0,80.0,2
7756,Yelahanka,1267.0,3.0,78.0,2
7757,Yelahanka,1360.0,2.0,78.19,2
7759,Yelahanka New Town,650.0,1.0,33.0,1
7760,Yelahanka New Town,500.0,1.0,20.0,1
7761,Yelahanka New Town,440.0,1.0,16.5,1
7762,Yelahanka New Town,1610.0,3.0,92.0,3
7763,Yelahanka New Town,1700.0,3.0,90.0,3
7764,Yelahanka New Town,650.0,1.0,20.0,1
7765,Yelahanka New Town,350.0,1.0,13.5,1
7767,Yelahanka New Town,1385.0,2.0,65.0,2
7768,Yelahanka New Town,500.0,2.0,24.0,1
7769,Yelahanka New Town,650.0,1.0,17.0,1
7770,Yelahanka New Town,450.0,1.0,16.0,1
7772,Yelahanka New Town,960.0,2.0,50.0,2
7774,Yelahanka New Town,1209.0,2.0,65.0,3
7775,Yelahanka New Town,1400.0,2.0,80.0,3
7776,Yelahanka New Town,450.0,1.0,15.0,1
7777,Yelahanka New Town,500.0,1.0,18.0,1
7778,Yelahanka New Town,1420.0,2.0,75.0,3
7780,Yelahanka New Town,2200.0,2.0,180.0,2
7781,Yelahanka New Town,488.0,1.0,20.0,1
7782,Yelahanka New Town,1100.0,2.0,58.0,2
7785,Yelahanka New Town,1000.0,2.0,44.0,2
7786,Yelahanka New Town,650.0,1.0,18.0,1
7788,Yelahanka New Town,1740.0,3.0,150.0,3
7789,Yelahanka New Town,1290.0,2.0,70.0,2
7791,Yelenahalli,1240.0,2.0,47.12,2
7792,Yelenahalli,1200.0,2.0,46.17,2
7794,Yelenahalli,1260.0,2.0,47.88,2
7796,Yelenahalli,1175.0,2.0,50.0,2
7797,Yelenahalli,1650.0,3.0,68.0,3
7798,Yelenahalli,1200.0,2.0,45.6,2
7799,Yelenahalli,1200.0,2.0,46.17,2
7800,Yelenahalli,1160.0,2.0,44.08,2
7802,Yeshwanthpur,1693.0,3.0,108.0,3
7803,Yeshwanthpur,667.0,1.0,36.85,1
7804,Yeshwanthpur,1950.0,4.0,130.0,4
7806,Yeshwanthpur,665.0,1.0,36.85,1
7810,Yeshwanthpur,671.0,1.0,36.85,1
7811,Yeshwanthpur,1277.5,2.0,95.815,2
7812,Yeshwanthpur,668.0,1.0,36.85,1
7813,Yeshwanthpur,1185.0,2.0,75.84,2
7814,Yeshwanthpur,1195.0,2.0,100.0,2
7815,Yeshwanthpur,1313.0,3.0,96.0,3
7816,Yeshwanthpur,1400.0,2.0,100.0,2
7819,Yeshwanthpur,673.0,1.0,36.85,1
7820,Yeshwanthpur,717.0,2.0,49.475,2
7823,Yeshwanthpur,605.0,1.0,41.745,1
7825,Yeshwanthpur,669.0,1.0,36.85,1
7827,Yeshwanthpur,3027.0,4.0,260.0,3
7830,Yeshwanthpur,670.0,1.0,36.85,1
7833,Yeshwanthpur,1240.0,2.0,80.0,2
7834,Yeshwanthpur,1713.0,3.0,110.0,3
7835,Yeshwanthpur,1144.0,2.0,67.0,2
7836,Yeshwanthpur,1541.0,2.0,130.0,2
7838,Yeshwanthpur,1362.0,2.0,100.0,2
7839,Yeshwanthpur,666.0,1.0,36.8,1
7840,Yeshwanthpur,1855.0,3.0,140.0,3
7842,Yeshwanthpur,1165.0,2.0,85.0,2
7845,Yeshwanthpur,1825.0,3.0,145.0,3
7847,Yeshwanthpur,994.0,2.0,54.67,1
7848,Yeshwanthpur,650.0,1.0,40.0,1
7849,Yeshwanthpur,1855.0,3.0,140.0,3
7850,Yeshwanthpur,1500.0,3.0,100.0,3
7855,Yeshwanthpur,674.0,1.0,36.85,1
7857,Yeshwanthpur,672.0,1.0,36.85,1
7860,Yeshwanthpur,1195.0,2.0,100.0,2
7861,Yeshwanthpur,1692.0,3.0,108.0,3
7863,Yeshwanthpur,2500.0,5.0,185.0,6
7868,Yeshwanthpur,1855.0,3.0,135.0,3
7869,Yeshwanthpur,1876.0,3.0,160.0,3
7871,other,2770.0,4.0,290.0,3
7874,other,600.0,1.0,38.0,1
7877,other,1500.0,2.0,185.0,2
7878,other,840.0,2.0,45.0,2
7879,other,4395.0,3.0,240.0,3
7880,other,845.0,2.0,55.0,2
7881,other,2511.0,3.0,205.0,3
7882,other,1660.0,2.0,105.0,3
7884,other,1200.0,2.0,65.0,2
7885,other,1200.0,3.0,90.0,3
7889,other,782.0,2.0,55.68,2
7890,other,1800.0,3.0,120.0,3
7891,other,1413.0,2.0,75.0,3
7892,other,945.0,2.0,54.0,2
7893,other,1870.0,3.0,110.0,3
7894,other,1260.0,2.0,85.05,3
7896,other,2795.0,4.0,235.0,3
7898,other,1904.0,3.0,150.0,3
7899,other,2000.0,3.0,175.0,3
7900,other,1425.0,2.0,75.0,3
7902,other,1500.0,3.0,100.0,3
7904,other,1783.0,3.0,115.0,3
7905,other,912.0,2.0,70.0,3
7908,other,1580.0,3.0,100.0,3
7909,other,1415.0,3.0,78.0,3
7911,other,2405.0,4.0,260.0,3
7912,other,1500.0,2.0,115.0,2
7917,other,1060.0,2.0,60.0,2
7918,other,2600.0,8.0,180.0,8
7920,other,1285.0,2.0,72.5,2
7921,other,4050.0,3.0,280.0,3
7924,other,1280.0,2.0,69.0,2
7925,other,3045.0,3.0,170.0,3
7928,other,900.0,2.0,110.0,2
7933,other,1560.0,3.0,115.0,3
7937,other,1645.0,3.0,95.0,3
7938,other,1200.0,2.0,79.0,2
7940,other,1350.0,2.0,140.0,3
7941,other,1800.0,3.0,150.0,3
7943,other,1762.0,3.0,125.0,3
7945,other,1200.0,3.0,90.0,3
7951,other,2150.0,4.0,240.0,3
7954,other,3309.0,4.0,325.0,4
7955,other,5000.0,9.0,360.0,11
7957,other,1150.0,2.0,126.0,2
7960,other,1200.0,2.0,74.0,2
7963,other,1753.0,3.0,120.0,3
7965,other,720.0,2.0,45.0,2
7968,other,700.0,1.0,41.0,1
7970,other,1595.0,3.0,115.0,3
7971,other,1353.0,2.0,110.0,2
7972,other,1200.0,2.0,85.0,1
7975,other,1325.0,2.0,90.0,3
7978,other,1056.0,2.0,80.0,2
7981,other,1544.0,3.0,120.0,3
7982,other,1200.0,2.0,65.0,2
7983,other,540.0,1.0,36.0,1
7984,other,1578.0,3.0,180.0,3
7986,other,1600.0,2.0,115.0,2
7987,other,416.0,1.0,18.5,1
7990,other,834.0,1.0,60.0,1
7991,other,1125.0,4.0,70.0,3
7992,other,3000.0,5.0,260.0,4
7993,other,2160.0,5.0,250.0,6
7995,other,469.0,1.0,25.0,1
8000,other,1630.0,2.0,200.0,2
8002,other,1200.0,2.0,70.0,3
8003,other,1350.0,3.0,77.0,3
8004,other,4046.0,4.0,445.0,4
8005,other,1180.0,2.0,78.34,3
8006,other,1355.0,2.0,115.0,2
8007,other,600.0,1.0,50.0,1
8008,other,1875.0,3.0,165.0,3
8011,other,1750.0,3.0,120.0,3
8014,other,1092.0,2.0,98.5,3
8017,other,1855.0,3.0,225.0,3
8021,other,425.0,1.0,20.03,1
8023,other,600.0,1.0,60.0,1
8024,other,1468.0,2.0,140.0,2
8025,other,4300.0,5.0,550.0,4
8027,other,775.0,2.0,55.0,2
8030,other,1352.0,3.0,135.0,3
8032,other,1976.0,3.0,184.0,3
8033,other,5500.0,4.0,600.0,4
8034,other,1200.0,3.0,95.0,3
8037,other,1180.0,2.0,69.0,2
8038,other,686.0,1.0,17.0,1
8040,other,1500.0,4.0,180.0,4
8042,other,1282.0,2.0,87.0,2
8044,other,1500.0,2.0,95.0,3
8045,other,1300.0,1.0,115.0,2
8046,other,530.0,1.0,20.0,1
8047,other,1350.0,2.0,80.0,2
8050,other,1141.0,2.0,62.0,2
8053,other,950.0,1.0,40.0,1
8060,other,1480.0,3.0,90.0,3
8061,other,1600.0,3.0,90.0,3
8063,other,1500.0,3.0,115.0,3
8064,other,1824.0,3.0,125.0,3
8065,other,750.0,1.0,56.25,1
8072,other,6000.0,5.0,400.0,4
8073,other,2400.0,3.0,170.0,3
8075,other,1500.0,2.0,98.0,3
8076,other,3095.0,3.0,350.0,3
8078,other,1200.0,1.0,28.0,1
8079,other,1500.0,3.0,100.0,3
8081,other,1560.0,5.0,145.0,5
8083,other,1560.0,3.0,188.0,3
8086,other,485.0,1.0,15.0,1
8092,other,1200.0,3.0,130.0,3
8093,other,1050.0,2.0,67.0,2
8094,other,1596.0,3.0,105.0,3
8098,other,1200.0,3.0,85.0,3
8099,other,1132.0,2.0,67.0,2
8101,other,1515.0,3.0,88.0,3
8104,other,1380.0,2.0,80.0,2
8107,other,4346.0,5.0,500.0,4
8109,other,2200.0,3.0,187.0,3
8110,other,3329.0,3.0,330.0,3
8111,other,3600.0,4.0,300.0,4
8112,other,3500.0,3.0,450.0,4
8114,other,1093.0,2.0,65.0,2
8116,other,1535.0,3.0,95.0,3
8118,other,1100.0,2.0,62.7,2
8121,other,2197.0,4.0,280.0,3
8123,other,1100.0,2.0,60.0,2
8124,other,1600.0,3.0,172.0,4
8125,other,1450.0,2.0,85.0,3
8126,other,2000.0,3.0,166.0,4
8130,other,1756.0,3.0,100.0,3
8131,other,1532.0,3.0,92.0,3
8132,other,1650.0,3.0,110.0,3
8133,other,1200.0,2.0,66.0,2
8135,other,1525.0,2.0,122.0,3
8139,other,2400.0,3.0,200.0,4
8140,other,1000.0,2.0,130.0,2
8142,other,3040.0,1.0,180.0,2
8144,other,1390.0,3.0,120.0,3
8145,other,1135.0,2.0,68.0,2
8146,other,900.0,2.0,55.0,2
8150,other,2500.0,3.0,250.0,3
8154,other,1269.72,2.0,68.0,2
8155,other,1168.0,3.0,70.0,3
8157,other,2100.0,4.0,155.0,4
8159,other,1515.0,3.0,93.93,3
8164,other,2700.0,4.0,214.0,6
8165,other,2000.0,3.0,210.0,3
8166,other,2400.0,4.0,300.0,5
8167,other,1760.0,3.0,176.0,3
8168,other,595.0,1.0,42.0,1
8173,other,1170.0,2.0,86.0,2
8174,other,2200.0,4.0,235.0,4
8182,other,1650.0,3.0,175.0,3
8184,other,1670.0,3.0,91.86,3
8188,other,1250.0,2.0,80.0,3
8189,other,1650.0,4.0,160.0,3
8190,other,800.0,2.0,50.0,2
8191,other,1225.0,2.0,150.0,2
8193,other,3675.0,4.0,367.0,4
8194,other,1200.0,2.0,150.0,2
8197,other,1350.0,2.0,80.0,2
8199,other,1614.0,3.0,110.0,3
8200,other,1188.0,2.0,73.0,2
8201,other,1480.0,3.0,90.0,3
8202,other,680.0,2.0,42.0,2
8205,other,955.0,2.0,53.55,2
8207,other,2479.13,3.0,215.0,3
8208,other,1100.0,2.0,106.0,2
8211,other,1925.0,3.0,120.0,3
8212,other,650.0,1.0,26.0,1
8214,other,2000.0,3.0,207.0,3
8215,other,1050.0,2.0,110.0,2
8222,other,1685.0,2.0,110.0,3
8224,other,1550.0,3.0,110.0,3
8225,other,500.0,1.0,20.0,1
8227,other,3155.0,4.0,370.0,3
8228,other,1765.0,3.0,105.0,3
8229,other,1265.0,2.0,70.0,2
8230,other,1012.0,2.0,59.0,2
8231,other,2045.0,4.0,154.0,3
8233,other,2400.0,4.0,280.0,6
8234,other,581.91,2.0,25.0,1
8235,other,1158.0,2.0,85.0,3
8236,other,925.0,2.0,51.0,2
8237,other,1415.0,2.0,110.0,2
8240,other,4750.0,5.0,600.0,4
8241,other,1840.0,3.0,155.0,3
8242,other,824.0,2.0,60.0,2
8243,other,1340.0,2.0,100.0,3
8244,other,1620.0,2.0,110.0,3
8245,other,1533.0,3.0,115.0,3
8246,other,1560.0,3.0,85.0,3
8248,other,750.0,1.0,25.0,1
8249,other,1375.0,2.0,85.0,3
8256,other,1500.0,3.0,88.0,3
8258,other,1140.0,2.0,76.0,2
8259,other,1198.0,2.0,84.0,2
8260,other,4000.0,4.0,520.0,4
8262,other,1370.0,2.0,75.0,2
8266,other,1000.0,1.0,55.0,2
8267,other,1200.0,2.0,125.0,2
8271,other,1050.0,1.0,70.0,1
8272,other,1200.0,2.0,80.0,3
8280,other,400.0,1.0,14.0,1
8282,other,1575.0,4.0,150.0,5
8284,other,4800.0,5.0,629.0,4
8285,other,1200.0,2.0,70.0,2
8287,other,1100.0,2.0,60.0,2
8289,other,1300.0,2.0,79.0,2
8291,other,3500.0,4.0,350.0,4
8293,other,1000.0,2.0,110.0,3
8294,other,1942.0,3.0,102.0,3
8300,other,2400.0,3.0,260.0,3
8301,other,1533.0,3.0,85.0,3
8304,other,1452.55,2.0,110.0,2
8305,other,2357.0,3.0,151.0,3
8306,other,1170.0,2.0,105.0,2
8307,other,1411.0,3.0,91.72,3
8309,other,3095.0,3.0,375.0,3
8311,other,1100.0,3.0,78.0,3
8313,other,3600.0,4.0,365.0,4
8316,other,1945.0,3.0,120.0,3
8318,other,1650.0,3.0,165.0,3
8319,other,1550.0,2.0,150.0,3
8321,other,1150.0,2.0,75.0,3
8322,other,1200.0,3.0,74.0,3
8323,other,1229.0,3.0,86.03,3
8324,other,1030.0,2.0,61.0,2
8325,other,600.0,1.0,32.0,1
8326,other,1165.0,2.0,135.0,2
8328,other,1520.0,3.0,80.0,3
8329,other,3000.0,4.0,240.0,4
8331,other,1315.0,2.0,90.0,2
8332,other,1210.0,2.0,72.0,2
8333,other,11338.0,9.0,1000.0,6
8335,other,30000.0,4.0,2100.0,4
8337,other,1170.0,2.0,68.0,2
8338,other,1600.0,2.0,110.0,2
8340,other,1370.0,2.0,75.0,3
8342,other,1980.0,3.0,224.0,3
8344,other,1700.0,3.0,97.0,3
8345,other,1900.0,3.0,160.0,3
8347,other,1100.0,2.0,75.0,2
8348,other,1929.0,3.0,115.0,3
8349,other,3161.0,4.0,214.0,4
8351,other,3515.0,3.0,420.0,3
8353,other,1100.0,2.0,70.0,2
8357,other,700.0,1.0,41.0,1
8362,other,3000.0,3.0,250.0,3
8363,other,1100.0,2.0,61.0,2
8364,other,1260.0,1.0,41.0,1
8365,other,1500.0,1.0,37.5,1
8366,other,600.0,1.0,17.0,1
8368,other,1165.0,2.0,75.0,2
8369,other,1272.0,4.0,75.0,3
8371,other,1600.0,5.0,140.0,5
8373,other,1000.0,2.0,65.0,3
8376,other,1463.0,1.0,142.0,2
8378,other,2401.0,3.0,185.0,3
8379,other,1875.0,2.0,235.0,3
8381,other,890.0,1.0,75.0,1
8384,other,2400.0,3.0,290.0,3
8386,other,1690.0,3.0,100.0,3
8389,other,1350.0,2.0,90.0,2
8390,other,1460.0,3.0,88.0,3
8391,other,1685.0,3.0,95.0,3
8392,other,800.0,1.0,52.0,1
8393,other,4000.0,5.0,280.0,4
8395,other,792.0,2.0,70.0,2
8398,other,2400.0,5.0,235.0,5
8401,other,461.82,1.0,31.7,1
8402,other,1500.0,2.0,85.0,3
8405,other,1260.0,2.0,75.0,2
8407,other,12000.0,12.0,525.0,10
8409,other,2820.0,3.0,285.0,3
8410,other,1950.0,3.0,130.0,3
8412,other,1350.0,2.0,140.0,3
8413,other,4051.0,4.0,345.0,4
8414,other,2100.0,3.0,170.0,3
8415,other,1991.0,3.0,160.0,3
8417,other,1200.0,3.0,66.0,3
8419,other,3000.0,4.0,342.0,4
8420,other,2400.0,6.0,245.0,6
8422,other,1375.0,2.0,105.0,2
8423,other,1693.0,3.0,108.0,3
8429,other,1150.0,2.0,77.5,3
8433,other,1058.0,2.0,60.0,2
8434,other,900.0,1.0,30.0,1
8435,other,1672.0,3.0,150.0,3
8438,other,1250.0,3.0,139.0,3
8439,other,1468.0,3.0,130.0,2
8443,other,1480.0,2.0,145.0,3
8446,other,2280.0,3.0,285.0,3
8447,other,2000.0,3.0,200.0,3
8450,other,1080.0,2.0,75.0,3
8451,other,2400.0,2.0,150.0,3
8453,other,1125.0,2.0,75.0,2
8454,other,1596.0,3.0,95.0,3
8455,other,1639.0,3.0,123.0,3
8457,other,1740.0,3.0,199.0,3
8458,other,1372.0,2.0,90.0,3
8460,other,6200.0,5.0,720.0,5
8463,other,925.0,2.0,63.0,2
8464,other,1200.0,2.0,79.0,2
8465,other,2500.0,3.0,270.0,3
8466,other,1584.0,3.0,145.0,4
8467,other,1570.0,3.0,115.0,3
8468,other,3000.0,3.0,400.0,3
8472,other,1750.0,3.0,180.0,3
8473,other,1500.0,1.0,160.0,2
8474,other,2100.0,6.0,275.0,6
8476,other,705.0,1.0,36.5,1
8477,other,1340.0,3.0,77.0,3
8481,other,1260.0,1.0,41.0,1
8482,other,1200.0,2.0,125.0,2
8483,other,1200.0,3.0,130.0,3
8484,other,3595.0,6.0,360.0,4
8486,other,3100.0,5.0,385.0,4
8488,other,3259.0,3.0,270.0,3
8491,other,596.0,1.0,42.0,1
8492,other,10000.0,16.0,550.0,16
8493,other,1910.0,3.0,190.0,3
8496,other,1750.0,3.0,149.0,3
8498,other,985.0,2.0,63.0,2
8499,other,1300.0,2.0,129.0,2
8500,other,1490.0,2.0,88.0,3
8504,other,650.0,1.0,30.0,1
8505,other,1500.0,2.0,89.99,3
8506,other,1350.0,4.0,145.0,4
8507,other,910.0,1.0,42.0,1
8510,other,532.0,1.0,22.49,1
8511,other,1060.0,3.0,62.0,3
8513,other,1550.0,2.0,160.0,2
8517,other,1000.0,2.0,80.0,2
8519,other,1500.0,2.0,97.0,3
8520,other,1865.0,4.0,140.0,3
8522,other,3500.0,4.0,245.0,4
8526,other,1320.0,2.0,73.0,3
8527,other,2150.0,6.0,205.0,6
8530,other,675.0,3.0,52.0,2
8531,other,1801.0,3.0,139.0,3
8533,other,2990.0,4.0,324.0,4
8534,other,2400.0,2.0,160.0,2
8536,other,1150.0,2.0,75.0,2
8543,other,1390.0,2.0,80.0,3
8544,other,1550.0,2.0,90.0,3
8547,other,1500.0,4.0,110.0,4
8549,other,1839.0,3.0,165.0,3
8551,other,900.0,2.0,70.0,2
8552,other,1500.0,3.0,149.0,3
8555,other,750.0,2.0,50.0,1
8556,other,1605.0,2.0,85.0,3
8559,other,1500.0,1.0,19.5,1
8561,other,1200.0,2.0,70.0,2
8562,other,1200.0,2.0,160.0,2
8563,other,1904.0,3.0,155.0,3
8564,other,2770.0,4.0,315.0,3
8565,other,813.0,1.0,39.0,1
8568,other,1630.0,2.0,97.78,3
8570,other,2425.0,4.0,173.0,4
8574,other,1280.0,2.0,75.0,2
8575,other,735.0,1.0,75.0,1
8576,other,500.0,1.0,24.0,1
8578,other,1200.0,4.0,145.0,3
8579,other,1200.0,2.0,100.0,2
8580,other,1200.0,3.0,160.0,3
8581,other,1265.0,2.0,82.0,3
8584,other,1850.0,3.0,98.0,3
8585,other,2360.0,4.0,150.0,4
8586,other,1030.0,2.0,77.25,2
8588,other,2000.0,3.0,160.0,3
8589,other,1575.0,3.0,93.0,3
8590,other,1300.0,2.0,70.0,3
8592,other,1380.0,2.0,75.0,2
8597,other,3100.0,3.0,250.0,3
8598,other,1190.0,2.0,100.0,2
8599,other,1827.0,3.0,100.0,3
8600,other,1500.0,3.0,95.0,3
8601,other,1180.0,2.0,63.0,2
8606,other,1645.0,3.0,95.0,3
8609,other,1097.0,2.0,65.0,2
8610,other,1600.0,3.0,165.0,4
8612,other,900.0,2.0,110.0,2
